Census_Tract,year,vax_status,flu_count,nsamples
53033002900,2019.288462,1,0,2
53033002900,2019.307692,0,0,2
53033002900,2019.346154,0,0,2
53033002900,2019.365385,1,0,1
53033002900,2019.384615,0,0,2
53033003400,2018.923077,1,0,1
53033003400,2018.942308,0,0,1
53033003400,2018.980769,0,3,3
53033003400,2018.980769,1,1,1
53033003400,2019,0,2,2
53033003400,2019.019231,0,3,3
53033003400,2019.019231,1,1,1
53033003400,2019.057692,1,0,1
53033003400,2019.173077,1,0,2
53033003400,2019.230769,1,0,1
53033003400,2019.326923,0,0,2
53033003600,2018.865385,0,0,1
53033003600,2018.865385,1,0,1
53033003600,2018.884615,1,0,1
53033003600,2018.903846,1,0,2
53033003600,2018.980769,0,2,2
53033003600,2018.980769,1,0,1
53033003600,2019.019231,0,1,2
53033003600,2019.038462,1,1,1
53033003600,2019.057692,0,0,2
53033003600,2019.057692,1,1,1
53033003600,2019.076923,1,0,2
53033003600,2019.153846,0,0,1
53033003600,2019.211538,0,0,1
53033003600,2019.25,0,0,1
53033003600,2019.25,1,0,1
53033003600,2019.269231,1,0,1
53033003600,2019.307692,0,0,1
53033003600,2019.307692,1,0,1
53033003600,2019.346154,0,0,1
53033003600,2019.384615,0,0,1
53033004200,2018.846154,0,0,2
53033004200,2018.846154,1,0,1
53033004200,2018.884615,1,0,1
53033004200,2018.903846,1,0,1
53033004200,2018.923077,0,0,2
53033004200,2018.923077,1,0,1
53033004200,2018.942308,1,0,1
53033004200,2018.961538,0,1,2
53033004200,2018.961538,1,0,2
53033004200,2018.980769,0,1,1
53033004200,2018.980769,1,0,1
53033004200,2019,0,3,3
53033004200,2019,1,2,5
53033004200,2019.019231,0,4,4
53033004200,2019.038462,0,1,2
53033004200,2019.057692,0,0,2
53033004200,2019.096154,0,1,3
53033004200,2019.096154,1,0,1
53033004200,2019.115385,1,0,1
53033004200,2019.134615,1,0,1
53033004200,2019.153846,0,0,2
53033004200,2019.153846,1,0,1
53033004200,2019.173077,0,0,1
53033004200,2019.192308,0,0,1
53033004200,2019.192308,1,0,2
53033004200,2019.211538,1,0,1
53033004200,2019.230769,1,0,1
53033004200,2019.25,0,0,2
53033004200,2019.269231,0,0,1
53033004200,2019.269231,1,0,1
53033004200,2019.288462,1,0,1
53033004200,2019.307692,0,0,2
53033004200,2019.326923,0,0,2
53033004200,2019.326923,1,0,1
53033004200,2019.346154,0,0,2
53033004200,2019.365385,0,0,1
53033004301,2018.865385,1,0,2
53033004301,2018.884615,1,0,1
53033004301,2018.903846,1,0,2
53033004301,2018.942308,1,0,1
53033004301,2019,1,2,2
53033004301,2019.038462,1,0,1
53033004301,2019.057692,0,1,1
53033004301,2019.057692,1,0,1
53033004301,2019.076923,1,0,1
53033004301,2019.096154,1,0,1
53033004301,2019.153846,1,0,2
53033004301,2019.326923,1,0,2
53033004301,2019.346154,0,0,1
53033004301,2019.365385,0,0,1
53033004500,2018.942308,0,0,1
53033004500,2018.961538,0,1,1
53033004500,2018.980769,0,1,2
53033004500,2018.980769,1,1,1
53033004500,2019,1,1,1
53033004500,2019.019231,0,3,3
53033004500,2019.019231,1,1,1
53033004500,2019.057692,0,0,1
53033004500,2019.057692,1,0,1
53033004500,2019.076923,1,0,1
53033004500,2019.115385,1,0,1
53033004500,2019.173077,1,0,1
53033004500,2019.230769,0,0,1
53033004500,2019.288462,1,0,1
53033004500,2019.346154,1,0,1
53033004500,2019.365385,0,0,1
53033004500,2019.365385,1,0,1
53033004700,2018.865385,0,0,1
53033004700,2018.923077,0,0,2
53033004700,2019.019231,0,2,2
53033004700,2019.057692,1,0,1
53033004700,2019.096154,1,0,1
53033004700,2019.115385,0,0,1
53033004700,2019.230769,1,0,1
53033004700,2019.269231,0,0,1
53033004700,2019.269231,1,0,1
53033004700,2019.384615,0,0,1
53033004800,2018.846154,1,0,1
53033004800,2018.865385,0,0,1
53033004800,2018.923077,1,0,1
53033004800,2018.942308,0,1,1
53033004800,2018.961538,1,0,2
53033004800,2018.980769,0,1,3
53033004800,2018.980769,1,0,1
53033004800,2019,0,5,5
53033004800,2019,1,0,1
53033004800,2019.019231,0,0,2
53033004800,2019.019231,1,0,1
53033004800,2019.038462,0,1,1
53033004800,2019.134615,0,1,1
53033004800,2019.173077,0,0,1
53033004800,2019.192308,1,0,1
53033004800,2019.211538,1,0,1
53033004800,2019.25,1,0,1
53033004800,2019.307692,1,0,1
53033004800,2019.346154,1,0,1
53033004800,2019.384615,0,0,1
53033005100,2018.865385,1,0,2
53033005100,2018.903846,1,0,1
53033005100,2018.923077,1,0,1
53033005100,2018.961538,0,2,2
53033005100,2018.980769,0,0,1
53033005100,2019,0,2,2
53033005100,2019,1,0,1
53033005100,2019.038462,0,1,1
53033005100,2019.057692,0,0,2
53033005100,2019.115385,1,0,3
53033005100,2019.134615,1,0,1
53033005100,2019.25,1,0,1
53033005100,2019.365385,1,0,1
53033005400,2018.923077,0,0,1
53033005400,2018.961538,0,0,1
53033005400,2018.980769,0,1,2
53033005400,2019,1,0,2
53033005400,2019.076923,0,1,1
53033005400,2019.076923,1,0,1
53033005400,2019.115385,1,0,1
53033005400,2019.153846,1,0,1
53033005400,2019.173077,0,0,1
53033005400,2019.173077,1,0,1
53033005400,2019.230769,0,0,1
53033005400,2019.230769,1,0,1
53033005400,2019.307692,1,0,1
53033005400,2019.326923,1,0,1
53033005400,2019.365385,1,0,1
53033005600,2018.846154,1,0,3
53033005600,2018.865385,0,0,1
53033005600,2018.865385,1,0,1
53033005600,2018.884615,0,0,1
53033005600,2018.884615,1,0,1
53033005600,2018.903846,1,0,1
53033005600,2018.923077,1,0,1
53033005600,2018.942308,1,0,1
53033005600,2018.961538,0,1,3
53033005600,2018.961538,1,2,3
53033005600,2018.980769,0,3,5
53033005600,2019,0,3,3
53033005600,2019,1,2,4
53033005600,2019.019231,0,5,5
53033005600,2019.019231,1,0,2
53033005600,2019.038462,0,4,4
53033005600,2019.057692,0,1,2
53033005600,2019.057692,1,1,3
53033005600,2019.076923,0,1,4
53033005600,2019.076923,1,0,1
53033005600,2019.096154,0,1,2
53033005600,2019.096154,1,0,1
53033005600,2019.115385,1,1,2
53033005600,2019.134615,1,0,1
53033005600,2019.153846,1,0,1
53033005600,2019.173077,0,0,2
53033005600,2019.192308,1,0,1
53033005600,2019.230769,0,0,1
53033005600,2019.230769,1,0,1
53033005600,2019.25,1,0,1
53033005600,2019.288462,0,0,1
53033005600,2019.326923,0,0,1
53033005600,2019.326923,1,0,1
53033005600,2019.346154,0,0,2
53033005600,2019.346154,1,0,1
53033005600,2019.365385,0,0,1
53033005700,2018.846154,0,0,1
53033005700,2018.846154,1,0,1
53033005700,2018.865385,0,0,1
53033005700,2018.884615,0,0,1
53033005700,2018.903846,1,0,1
53033005700,2018.923077,0,0,1
53033005700,2018.942308,0,0,1
53033005700,2018.961538,1,0,1
53033005700,2018.980769,0,0,1
53033005700,2018.980769,1,1,1
53033005700,2019,0,4,4
53033005700,2019,1,0,1
53033005700,2019.019231,0,2,3
53033005700,2019.038462,0,2,3
53033005700,2019.038462,1,1,1
53033005700,2019.057692,0,1,2
53033005700,2019.057692,1,0,1
53033005700,2019.076923,0,2,2
53033005700,2019.076923,1,0,1
53033005700,2019.096154,1,0,1
53033005700,2019.115385,0,0,1
53033005700,2019.115385,1,0,3
53033005700,2019.134615,0,0,1
53033005700,2019.134615,1,0,1
53033005700,2019.153846,0,0,1
53033005700,2019.173077,1,0,1
53033005700,2019.211538,1,0,1
53033005700,2019.230769,0,0,1
53033005700,2019.230769,1,0,1
53033005700,2019.288462,1,0,1
53033005700,2019.307692,0,0,1
53033005700,2019.346154,0,0,1
53033005700,2019.365385,1,0,1
53033005700,2019.384615,0,0,1
53033005802,2018.942308,0,1,1
53033005802,2018.980769,0,0,2
53033005802,2019,0,1,3
53033005802,2019,1,1,1
53033005802,2019.019231,0,1,1
53033005802,2019.038462,0,1,1
53033005802,2019.076923,0,0,1
53033005802,2019.115385,0,0,1
53033005802,2019.153846,0,0,1
53033005802,2019.211538,0,0,1
53033005802,2019.269231,0,0,1
53033005802,2019.346154,1,0,1
53033006300,2018.846154,0,0,2
53033006300,2018.923077,0,0,1
53033006300,2018.923077,1,0,2
53033006300,2018.942308,0,1,1
53033006300,2018.942308,1,0,1
53033006300,2018.961538,0,1,2
53033006300,2018.980769,0,1,1
53033006300,2019,0,3,4
53033006300,2019,1,0,1
53033006300,2019.019231,0,2,2
53033006300,2019.019231,1,0,1
53033006300,2019.038462,0,1,1
53033006300,2019.038462,1,0,1
53033006300,2019.076923,1,1,1
53033006300,2019.096154,1,0,1
53033006300,2019.115385,1,0,1
53033006300,2019.134615,0,1,1
53033006300,2019.153846,0,0,1
53033006300,2019.173077,0,0,1
53033006300,2019.173077,1,0,1
53033006300,2019.192308,1,0,1
53033006300,2019.211538,0,0,1
53033006300,2019.269231,0,0,1
53033006300,2019.288462,0,0,1
53033006300,2019.307692,0,0,1
53033006300,2019.326923,0,0,1
53033006300,2019.365385,1,0,1
53033006300,2019.384615,1,0,1
53033006500,2018.846154,0,0,1
53033006500,2018.865385,0,0,1
53033006500,2018.884615,1,0,2
53033006500,2018.903846,1,0,1
53033006500,2018.961538,1,0,1
53033006500,2018.980769,1,0,1
53033006500,2019,0,3,3
53033006500,2019.019231,1,0,1
53033006500,2019.038462,0,1,4
53033006500,2019.096154,0,0,1
53033006500,2019.115385,0,0,1
53033006500,2019.269231,1,0,1
53033006500,2019.288462,0,0,1
53033006500,2019.307692,0,0,1
53033006500,2019.365385,1,0,1
53033006500,2019.384615,1,0,1
53033007700,2018.903846,1,0,1
53033007700,2018.923077,1,0,1
53033007700,2018.942308,0,0,1
53033007700,2018.961538,0,1,2
53033007700,2018.961538,1,1,1
53033007700,2018.980769,0,2,3
53033007700,2018.980769,1,1,2
53033007700,2019,0,1,1
53033007700,2019,1,1,1
53033007700,2019.019231,0,1,1
53033007700,2019.038462,0,1,1
53033007700,2019.038462,1,1,2
53033007700,2019.057692,0,2,2
53033007700,2019.057692,1,0,1
53033007700,2019.096154,0,0,1
53033007700,2019.096154,1,0,1
53033007700,2019.115385,1,0,1
53033007700,2019.153846,1,0,1
53033007700,2019.192308,1,0,1
53033007700,2019.25,1,0,1
53033007700,2019.269231,1,0,1
53033007700,2019.346154,1,0,1
53033008600,2019,0,1,1
53033008600,2019.019231,0,1,1
53033008600,2019.096154,1,0,1
53033008600,2019.230769,0,0,1
53033008600,2019.346154,1,0,1
53033008600,2019.365385,1,0,1
53033009300,2018.846154,1,0,1
53033009300,2018.961538,0,0,1
53033009300,2018.980769,0,1,1
53033009300,2019.038462,1,0,1
53033009300,2019.153846,0,0,2
53033009300,2019.192308,1,0,1
53033009702,2018.846154,1,0,1
53033009702,2018.884615,1,0,1
53033009702,2018.903846,0,0,1
53033009702,2018.903846,1,0,3
53033009702,2018.923077,1,1,1
53033009702,2018.942308,0,1,1
53033009702,2018.942308,1,0,1
53033009702,2018.980769,0,0,1
53033009702,2018.980769,1,2,3
53033009702,2019,0,2,2
53033009702,2019,1,0,1
53033009702,2019.019231,0,3,4
53033009702,2019.019231,1,2,2
53033009702,2019.038462,0,2,2
53033009702,2019.038462,1,0,1
53033009702,2019.057692,1,2,3
53033009702,2019.096154,1,0,1
53033009702,2019.115385,0,0,1
53033009702,2019.153846,1,0,1
53033009702,2019.173077,0,0,1
53033009702,2019.192308,0,0,2
53033009702,2019.211538,1,0,1
53033009702,2019.230769,0,0,1
53033009702,2019.25,1,0,1
53033009702,2019.269231,0,0,1
53033009702,2019.288462,1,0,2
53033009702,2019.307692,0,0,3
53033009702,2019.346154,1,0,1
53033009702,2019.365385,0,0,1
53033009702,2019.365385,1,0,2
53033009702,2019.384615,1,0,2
53033010001,2018.942308,0,1,1
53033010001,2018.961538,0,0,1
53033010001,2019,1,1,1
53033010001,2019.019231,1,1,1
53033010001,2019.038462,1,0,1
53033010001,2019.153846,1,0,2
53033010001,2019.173077,1,0,2
53033010001,2019.230769,1,0,1
53033010001,2019.25,1,0,1
53033010001,2019.307692,1,0,2
53033010001,2019.326923,1,0,1
53033010001,2019.365385,1,0,1
53033010100,2018.865385,0,0,2
53033010100,2018.865385,1,0,1
53033010100,2018.884615,0,0,1
53033010100,2018.884615,1,0,1
53033010100,2018.923077,1,0,2
53033010100,2018.942308,0,1,3
53033010100,2018.942308,1,0,1
53033010100,2018.961538,0,3,3
53033010100,2018.961538,1,0,1
53033010100,2018.980769,0,1,3
53033010100,2019,1,0,2
53033010100,2019.019231,0,2,2
53033010100,2019.038462,0,3,4
53033010100,2019.038462,1,0,1
53033010100,2019.057692,0,1,2
53033010100,2019.096154,1,0,1
53033010100,2019.115385,1,0,1
53033010100,2019.134615,1,0,2
53033010100,2019.153846,0,0,1
53033010100,2019.173077,1,0,1
53033010100,2019.230769,1,0,1
53033010100,2019.25,0,0,1
53033010100,2019.269231,1,0,1
53033010100,2019.288462,1,0,1
53033010100,2019.307692,0,0,1
53033010100,2019.365385,1,0,1
53033010900,2018.942308,1,0,1
53033010900,2019,0,0,1
53033010900,2019.019231,1,1,1
53033010900,2019.115385,0,0,1
53033010900,2019.134615,0,0,1
53033010900,2019.230769,1,0,1
53033010900,2019.365385,0,0,1
53033010900,2019.365385,1,0,1
53033011101,2018.846154,0,0,1
53033011101,2018.865385,1,0,1
53033011101,2018.923077,1,0,3
53033011101,2018.961538,0,2,2
53033011101,2018.961538,1,0,1
53033011101,2018.980769,0,1,1
53033011101,2018.980769,1,1,1
53033011101,2019,0,1,1
53033011101,2019,1,0,1
53033011101,2019.038462,0,1,1
53033011101,2019.076923,0,0,1
53033011101,2019.076923,1,0,3
53033011101,2019.096154,0,0,1
53033011101,2019.096154,1,0,1
53033011101,2019.115385,1,0,1
53033011101,2019.211538,0,0,1
53033011101,2019.211538,1,0,1
53033011101,2019.230769,1,0,3
53033011101,2019.346154,0,0,1
53033011101,2019.365385,0,0,1
53033011101,2019.365385,1,0,1
53033011200,2018.980769,0,1,1
53033011200,2019,0,4,4
53033011200,2019,1,0,1
53033011200,2019.019231,0,1,1
53033011200,2019.038462,1,0,2
53033011200,2019.057692,0,1,2
53033011200,2019.076923,1,0,1
53033011200,2019.115385,0,0,1
53033011200,2019.115385,1,0,1
53033011200,2019.134615,0,0,1
53033011200,2019.153846,1,0,1
53033011200,2019.173077,0,0,1
53033011200,2019.192308,0,0,1
53033011200,2019.269231,1,0,1
53033011200,2019.365385,1,0,1
53033011200,2019.384615,1,0,1
53033011900,2018.846154,1,0,1
53033011900,2018.903846,1,0,1
53033011900,2018.923077,0,0,1
53033011900,2018.961538,0,1,1
53033011900,2018.961538,1,1,3
53033011900,2018.980769,0,3,5
53033011900,2019,0,0,2
53033011900,2019,1,0,2
53033011900,2019.019231,1,1,2
53033011900,2019.038462,0,1,3
53033011900,2019.038462,1,0,1
53033011900,2019.057692,0,2,2
53033011900,2019.057692,1,1,1
53033011900,2019.115385,0,0,1
53033011900,2019.115385,1,0,1
53033011900,2019.134615,1,0,1
53033011900,2019.153846,0,0,2
53033011900,2019.153846,1,0,2
53033011900,2019.173077,1,0,2
53033011900,2019.192308,1,0,2
53033011900,2019.25,0,0,1
53033011900,2019.269231,0,0,1
53033011900,2019.269231,1,0,2
53033011900,2019.288462,0,0,1
53033011900,2019.307692,1,0,2
53033011900,2019.326923,0,0,1
53033011900,2019.326923,1,0,1
53033011900,2019.346154,1,0,1
53033020700,2018.865385,0,0,1
53033020700,2018.923077,1,0,1
53033020700,2018.942308,0,0,1
53033020700,2018.980769,1,1,2
53033020700,2019,1,0,2
53033020700,2019.019231,0,1,1
53033020700,2019.019231,1,1,1
53033020700,2019.038462,1,1,1
53033020700,2019.057692,1,0,1
53033020700,2019.076923,1,0,1
53033020700,2019.096154,1,0,1
53033020700,2019.153846,1,0,1
53033020700,2019.211538,0,0,1
53033020700,2019.25,0,0,2
53033020900,2018.884615,1,0,2
53033020900,2018.961538,0,1,1
53033020900,2018.980769,0,0,1
53033020900,2019,0,1,1
53033020900,2019.038462,0,0,1
53033020900,2019.057692,1,0,2
53033020900,2019.115385,1,0,1
53033020900,2019.153846,1,0,1
53033020900,2019.173077,1,0,2
53033020900,2019.211538,0,0,1
53033020900,2019.307692,0,0,1
53033020900,2019.307692,1,0,1
53033020900,2019.326923,1,0,1
53033020900,2019.346154,0,0,1
53033020900,2019.346154,1,0,1
53033020900,2019.365385,1,0,1
53033021300,2018.846154,0,0,1
53033021300,2018.923077,1,0,1
53033021300,2018.980769,0,0,1
53033021300,2019,0,1,2
53033021300,2019.019231,0,3,3
53033021300,2019.019231,1,0,2
53033021300,2019.057692,0,0,1
53033021300,2019.076923,0,0,1
53033021300,2019.096154,0,0,1
53033021300,2019.115385,0,0,1
53033021300,2019.134615,1,0,1
53033021300,2019.153846,0,0,1
53033021300,2019.173077,0,0,1
53033021300,2019.173077,1,0,1
53033021300,2019.211538,0,0,1
53033021300,2019.230769,1,0,1
53033021903,2018.884615,0,0,1
53033021903,2018.903846,0,0,1
53033021903,2018.903846,1,0,1
53033021903,2018.923077,1,1,1
53033021903,2018.980769,0,0,1
53033021903,2019,1,0,1
53033021903,2019.019231,0,0,2
53033021903,2019.038462,1,0,1
53033021903,2019.057692,0,0,1
53033021903,2019.076923,0,1,1
53033021903,2019.096154,0,0,1
53033021903,2019.115385,0,0,1
53033021903,2019.134615,0,1,2
53033021903,2019.153846,1,0,1
53033021903,2019.173077,0,0,1
53033021903,2019.192308,0,0,1
53033021903,2019.211538,1,0,1
53033021903,2019.269231,0,0,1
53033021903,2019.307692,0,0,2
53033021905,2018.846154,1,0,1
53033021905,2018.903846,1,1,2
53033021905,2018.923077,0,0,1
53033021905,2018.923077,1,0,1
53033021905,2018.961538,0,0,1
53033021905,2018.961538,1,0,1
53033021905,2019.038462,1,0,1
53033021905,2019.076923,0,1,1
53033021905,2019.096154,1,1,1
53033021905,2019.134615,0,1,2
53033021905,2019.173077,0,0,1
53033021905,2019.25,1,0,1
53033021905,2019.269231,1,0,1
53033021905,2019.288462,1,0,1
53033021905,2019.384615,0,0,1
53033022006,2018.846154,0,0,2
53033022006,2018.903846,0,0,1
53033022006,2018.903846,1,0,1
53033022006,2019.076923,1,0,1
53033022006,2019.096154,0,1,1
53033022006,2019.096154,1,0,1
53033022006,2019.115385,0,3,5
53033022006,2019.173077,1,0,1
53033022006,2019.192308,0,0,1
53033022006,2019.211538,1,0,1
53033022006,2019.25,1,0,1
53033022006,2019.269231,1,0,1
53033022006,2019.288462,0,0,1
53033022006,2019.365385,0,0,1
53033022006,2019.365385,1,0,1
53033022500,2018.865385,0,0,1
53033022500,2018.865385,1,0,1
53033022500,2018.884615,0,0,1
53033022500,2018.923077,0,1,1
53033022500,2018.942308,1,0,1
53033022500,2019,0,0,1
53033022500,2019.057692,0,1,2
53033022500,2019.076923,0,2,3
53033022500,2019.076923,1,0,1
53033022500,2019.096154,0,0,1
53033022500,2019.096154,1,0,1
53033022500,2019.115385,0,1,1
53033022500,2019.115385,1,0,1
53033022500,2019.134615,1,0,1
53033022500,2019.153846,0,1,1
53033022500,2019.153846,1,0,2
53033022500,2019.173077,0,0,1
53033022500,2019.192308,1,0,1
53033022500,2019.211538,1,0,1
53033022500,2019.230769,1,0,1
53033022500,2019.25,0,0,1
53033022500,2019.269231,0,0,1
53033022703,2018.884615,1,0,2
53033022703,2018.923077,0,1,1
53033022703,2018.923077,1,0,1
53033022703,2019,1,0,1
53033022703,2019.038462,1,0,1
53033022703,2019.057692,1,0,1
53033022703,2019.076923,0,1,1
53033022703,2019.096154,0,1,1
53033022703,2019.134615,1,1,1
53033022703,2019.153846,0,0,1
53033022703,2019.173077,1,0,1
53033022703,2019.192308,0,0,1
53033022703,2019.269231,1,0,1
53033022703,2019.346154,0,0,1
53033022703,2019.365385,1,0,1
53033022803,2018.942308,0,0,2
53033022803,2018.942308,1,0,1
53033022803,2019.019231,0,1,1
53033022803,2019.038462,1,0,1
53033022803,2019.096154,0,1,1
53033022803,2019.153846,1,1,1
53033022803,2019.288462,1,0,1
53033022803,2019.365385,0,0,1
53033023404,2018.846154,1,0,1
53033023404,2018.923077,0,1,2
53033023404,2018.923077,1,0,1
53033023404,2018.942308,1,0,1
53033023404,2018.961538,1,0,1
53033023404,2019,1,0,1
53033023404,2019.057692,0,1,1
53033023404,2019.096154,0,1,1
53033023404,2019.096154,1,0,1
53033023404,2019.115385,0,1,1
53033023404,2019.134615,0,1,3
53033023404,2019.134615,1,0,1
53033023404,2019.153846,1,1,1
53033023404,2019.173077,1,0,1
53033023404,2019.192308,1,0,2
53033023404,2019.230769,0,0,1
53033023404,2019.230769,1,0,1
53033023404,2019.326923,0,0,1
53033023404,2019.346154,0,0,1
53033023404,2019.365385,1,0,2
53033023601,2018.865385,0,0,1
53033023601,2018.884615,1,0,1
53033023601,2018.903846,0,0,1
53033023601,2018.942308,0,0,1
53033023601,2018.980769,1,0,1
53033023601,2019.019231,0,0,1
53033023601,2019.057692,0,0,1
53033023601,2019.057692,1,0,1
53033023601,2019.096154,0,2,2
53033023601,2019.134615,0,2,3
53033023601,2019.134615,1,1,2
53033023601,2019.153846,0,0,2
53033023601,2019.173077,1,0,2
53033023601,2019.25,1,0,1
53033023601,2019.288462,1,0,1
53033023700,2018.903846,0,0,1
53033023700,2018.923077,0,2,2
53033023700,2018.923077,1,0,1
53033023700,2018.961538,1,0,1
53033023700,2019,1,0,1
53033023700,2019.038462,0,0,2
53033023700,2019.076923,1,1,1
53033023700,2019.115385,1,0,1
53033023700,2019.153846,1,0,1
53033023700,2019.173077,1,0,3
53033023700,2019.192308,0,0,1
53033023700,2019.192308,1,0,1
53033023700,2019.25,1,0,1
53033023700,2019.288462,0,0,2
53033024500,2018.846154,1,0,1
53033024500,2018.865385,1,0,1
53033024500,2018.884615,0,0,1
53033024500,2018.923077,0,3,4
53033024500,2018.961538,1,0,1
53033024500,2018.980769,0,0,1
53033024500,2019,0,0,1
53033024500,2019.019231,1,0,1
53033024500,2019.038462,1,0,1
53033024500,2019.076923,0,1,3
53033024500,2019.076923,1,0,1
53033024500,2019.096154,1,1,2
53033024500,2019.115385,0,1,1
53033024500,2019.115385,1,0,1
53033024500,2019.134615,0,2,2
53033024500,2019.134615,1,0,1
53033024500,2019.173077,1,0,1
53033024500,2019.192308,0,0,2
53033024500,2019.192308,1,0,2
53033024500,2019.211538,0,0,1
53033024500,2019.230769,0,0,1
53033024500,2019.25,0,0,1
53033024500,2019.269231,1,0,1
53033024500,2019.288462,1,0,1
53033024500,2019.307692,1,0,1
53033024500,2019.326923,0,0,2
53033024500,2019.346154,0,0,1
53033024500,2019.346154,1,0,1
53033024500,2019.365385,1,0,1
53033024602,2018.846154,0,0,1
53033024602,2018.884615,1,0,2
53033024602,2018.903846,0,1,2
53033024602,2018.903846,1,0,1
53033024602,2018.923077,0,1,1
53033024602,2018.961538,1,0,1
53033024602,2019,0,0,1
53033024602,2019,1,0,1
53033024602,2019.076923,0,2,2
53033024602,2019.096154,0,1,1
53033024602,2019.115385,0,0,1
53033024602,2019.115385,1,0,2
53033024602,2019.134615,0,1,2
53033024602,2019.153846,0,1,2
53033024602,2019.173077,0,1,2
53033024602,2019.173077,1,0,1
53033024602,2019.230769,1,0,1
53033024602,2019.25,0,0,1
53033024602,2019.269231,1,0,1
53033024602,2019.288462,0,0,1
53033024602,2019.288462,1,0,1
53033024602,2019.326923,1,0,1
53033024602,2019.346154,1,0,1
53033024602,2019.365385,0,0,1
53033024602,2019.384615,0,0,1
53033024800,2018.865385,1,0,1
53033024800,2018.884615,0,0,1
53033024800,2018.903846,1,0,1
53033024800,2018.923077,0,1,1
53033024800,2018.923077,1,0,1
53033024800,2018.961538,0,1,1
53033024800,2019.019231,0,0,1
53033024800,2019.096154,0,1,1
53033024800,2019.153846,0,0,1
53033024800,2019.230769,0,0,1
53033024800,2019.25,1,0,1
53033024800,2019.269231,1,0,1
53033024800,2019.307692,0,0,1
53033024800,2019.326923,1,0,2
53033025003,2018.884615,1,0,1
53033025003,2018.903846,0,1,1
53033025003,2018.903846,1,0,1
53033025003,2018.923077,0,2,2
53033025003,2018.923077,1,0,3
53033025003,2018.942308,1,0,1
53033025003,2018.980769,0,0,1
53033025003,2018.980769,1,0,1
53033025003,2019.019231,0,0,2
53033025003,2019.038462,0,1,1
53033025003,2019.057692,0,0,1
53033025003,2019.057692,1,0,1
53033025003,2019.076923,0,0,1
53033025003,2019.096154,0,1,1
53033025003,2019.115385,0,2,3
53033025003,2019.134615,0,1,3
53033025003,2019.153846,0,1,2
53033025003,2019.211538,0,0,1
53033025003,2019.211538,1,0,1
53033025003,2019.230769,0,0,1
53033025003,2019.25,0,0,1
53033025003,2019.269231,0,0,1
53033025003,2019.288462,1,0,2
53033025003,2019.307692,0,0,1
53033025003,2019.307692,1,0,1
53033025003,2019.346154,1,0,1
53033025003,2019.384615,1,0,1
53033025302,2018.942308,0,0,1
53033025302,2019,1,0,1
53033025302,2019.057692,0,1,1
53033025302,2019.115385,0,0,1
53033025302,2019.192308,1,0,1
53033025302,2019.307692,1,0,1
53033025302,2019.326923,1,0,1
53033025701,2018.846154,1,0,1
53033025701,2018.865385,0,0,1
53033025701,2018.884615,0,0,1
53033025701,2018.903846,0,0,1
53033025701,2018.942308,1,0,1
53033025701,2018.980769,1,0,1
53033025701,2019.115385,0,1,1
53033025701,2019.153846,1,0,1
53033025701,2019.25,0,0,1
53033025701,2019.307692,0,0,1
53033025701,2019.307692,1,0,1
53033025701,2019.384615,0,0,1
53033026001,2018.865385,1,0,1
53033026001,2018.884615,1,0,1
53033026001,2018.903846,1,0,1
53033026001,2018.923077,1,0,1
53033026001,2018.942308,0,1,2
53033026001,2018.942308,1,0,2
53033026001,2019.038462,0,0,1
53033026001,2019.038462,1,1,1
53033026001,2019.076923,0,2,3
53033026001,2019.076923,1,0,1
53033026001,2019.096154,0,1,1
53033026001,2019.115385,0,3,3
53033026001,2019.134615,0,1,3
53033026001,2019.134615,1,1,2
53033026001,2019.153846,0,0,1
53033026001,2019.153846,1,0,1
53033026001,2019.211538,1,0,1
53033026001,2019.230769,1,0,1
53033026001,2019.25,0,0,1
53033026001,2019.25,1,0,2
53033026001,2019.269231,0,0,1
53033026001,2019.307692,1,0,2
53033026001,2019.326923,1,0,1
53033026001,2019.365385,1,0,1
53033026001,2019.384615,0,0,1
53033026100,2018.846154,1,0,1
53033026100,2018.923077,1,0,1
53033026100,2018.942308,0,0,1
53033026100,2018.942308,1,0,1
53033026100,2018.961538,0,0,1
53033026100,2018.961538,1,0,1
53033026100,2018.980769,1,0,1
53033026100,2019.019231,1,0,1
53033026100,2019.057692,0,0,1
53033026100,2019.057692,1,0,1
53033026100,2019.076923,0,0,1
53033026100,2019.076923,1,0,1
53033026100,2019.096154,1,1,2
53033026100,2019.115385,0,0,1
53033026100,2019.134615,0,1,1
53033026100,2019.134615,1,0,2
53033026100,2019.153846,0,1,1
53033026100,2019.153846,1,1,2
53033026100,2019.173077,0,0,1
53033026100,2019.173077,1,0,1
53033026100,2019.211538,0,0,1
53033026100,2019.230769,1,0,1
53033026100,2019.25,1,0,1
53033026100,2019.269231,0,0,1
53033026100,2019.269231,1,0,1
53033026100,2019.307692,1,0,1
53033026200,2018.846154,0,0,1
53033026200,2018.865385,0,0,1
53033026200,2018.865385,1,0,1
53033026200,2018.903846,1,0,1
53033026200,2018.942308,0,0,1
53033026200,2018.942308,1,0,1
53033026200,2018.980769,0,0,1
53033026200,2019.019231,1,0,1
53033026200,2019.038462,0,0,1
53033026200,2019.096154,0,0,1
53033026200,2019.115385,0,1,1
53033026200,2019.153846,0,1,1
53033026200,2019.211538,0,0,1
53033026200,2019.211538,1,0,1
