Census_Tract,vax_status,year,incidence_median,incidence_lower95,incidence_upper95,incidence_sd
53033008700,1,2018.846154,0.016580183,1.98E-05,0.93515357,0.256695557
53033008700,0,2018.865385,0.131770108,0.000814398,0.965877122,0.309161211
53033008700,1,2018.865385,0.022337514,0.000122651,0.809977717,0.208231903
53033008700,0,2018.884615,0.168701218,0.004127623,0.908661611,0.269260057
53033008700,1,2018.884615,0.029645268,0.000623223,0.599760929,0.154545477
53033008700,0,2018.903846,0.218496881,0.0173294,0.816052757,0.224684928
53033008700,1,2018.903846,0.04038992,0.002645089,0.400679204,0.106342993
53033008700,0,2018.923077,0.305183065,0.057934484,0.758394481,0.190956183
53033008700,1,2018.923077,0.062022398,0.009156747,0.321303784,0.083248427
53033008700,0,2018.942308,0.464433285,0.133024599,0.830615755,0.189490153
53033008700,1,2018.942308,0.115473982,0.022524102,0.425291322,0.106177509
53033008700,0,2018.961538,0.60058395,0.185286348,0.908654551,0.198192684
53033008700,1,2018.961538,0.184582276,0.033025185,0.600194824,0.150951354
53033008700,0,2018.980769,0.646418529,0.142224498,0.952770036,0.229936175
53033008700,1,2018.980769,0.215824365,0.024305593,0.752660127,0.200016641
53033008700,0,2019,0.587473485,0.059485966,0.96978428,0.276743863
53033008700,1,2019,0.176539853,0.009418013,0.828736054,0.231442584
53033008700,0,2019.019231,0.373894546,0.012410089,0.966001957,0.306830645
53033008700,1,2019.019231,0.082485629,0.001885969,0.810695107,0.221037047
53033008700,0,2019.038462,0.104059351,0.001192357,0.918805113,0.271074631
53033008700,1,2019.038462,0.017184529,0.0001795,0.630356688,0.159644503
53033008700,0,2019.057692,0.014483415,7.76E-05,0.735947689,0.184009331
53033008700,1,2019.057692,0.002207553,1.17E-05,0.295772441,0.09226537
53033008700,0,2019.076923,0.001829527,5.32E-06,0.387562582,0.110830187
53033008700,1,2019.076923,0.000275853,8.00E-07,0.087058257,0.0505527
53033008700,0,2019.096154,0.000434513,7.64E-07,0.198537109,0.079693754
53033008700,1,2019.096154,6.54E-05,1.15E-07,0.035984364,0.035683691
53033008700,0,2019.115385,0.000268098,3.23E-07,0.182560309,0.078757032
53033008700,1,2019.115385,4.04E-05,4.85E-08,0.032556306,0.036634723
53033008700,0,2019.134615,0.00035846,3.38E-07,0.27610673,0.096465225
53033008700,1,2019.134615,5.40E-05,5.08E-08,0.054347233,0.047808414
53033008700,0,2019.153846,0.000802952,6.82E-07,0.487081701,0.129250851
53033008700,1,2019.153846,0.000120962,1.03E-07,0.125171032,0.068790924
53033008700,0,2019.173077,0.002204161,1.93E-06,0.717326475,0.170370551
53033008700,1,2019.173077,0.000332446,2.90E-07,0.276590774,0.096874019
53033008700,0,2019.192308,0.005597474,5.73E-06,0.847140776,0.207824218
53033008700,1,2019.192308,0.000846693,8.62E-07,0.455041752,0.124050345
53033008700,0,2019.211538,0.011491816,1.53E-05,0.898386716,0.233466437
53033008700,1,2019.211538,0.00174708,2.30E-06,0.571209077,0.142932705
53033008700,0,2019.230769,0.018733528,3.52E-05,0.912122618,0.245519818
53033008700,1,2019.230769,0.002865827,5.29E-06,0.609978932,0.150432755
53033008700,0,2019.25,0.025198105,6.79E-05,0.907887463,0.247085001
53033008700,1,2019.25,0.003876399,1.02E-05,0.59760939,0.148620932
53033008700,0,2019.269231,0.028628717,0.000101882,0.895176845,0.242637234
53033008700,1,2019.269231,0.004417309,1.53E-05,0.562701358,0.142161306
53033008700,0,2019.288462,0.02982396,0.000112366,0.893883701,0.242551027
53033008700,1,2019.288462,0.004606525,1.69E-05,0.559306397,0.141557417
53033008700,0,2019.307692,0.028984906,8.33E-05,0.914681721,0.252325338
53033008700,1,2019.307692,0.004473655,1.25E-05,0.617596537,0.152756421
53033008700,0,2019.326923,0.026674597,4.25E-05,0.946531255,0.270598362
53033008700,1,2019.326923,0.004108804,6.40E-06,0.727251765,0.174982191
53033008700,0,2019.346154,0.023726766,1.54E-05,0.974637832,0.294880723
53033008700,1,2019.346154,0.003645397,2.32E-06,0.852668173,0.206264961
53033008700,0,2019.365385,0.020771843,4.05E-06,0.991108018,0.322074917
53033008700,1,2019.365385,0.003183246,6.09E-07,0.943770096,0.243249895
53033008700,0,2019.384615,0.018118994,7.78E-07,0.997728375,0.349266928
53033008700,1,2019.384615,0.002770347,1.17E-07,0.985104042,0.281920914
53033021600,0,2018.846154,0.010124486,1.47E-06,0.98622657,0.300540548
53033021600,1,2018.846154,0.001537404,2.21E-07,0.915113865,0.222109324
53033021600,0,2018.865385,0.018941297,1.34E-05,0.965258908,0.281386965
53033021600,1,2018.865385,0.002898131,2.02E-06,0.807061714,0.191935502
53033021600,0,2018.884615,0.042492263,0.000121246,0.942098535,0.273988016
53033021600,1,2018.884615,0.006636507,1.83E-05,0.710099422,0.173406484
53033021600,0,2018.903846,0.099043287,0.000919305,0.929343804,0.27691007
53033021600,1,2018.903846,0.016280083,0.000138512,0.664429793,0.167299634
53033021600,0,2018.923077,0.174648265,0.003976971,0.918220248,0.274997423
53033021600,1,2018.923077,0.030872369,0.000600812,0.628266532,0.161626209
53033021600,0,2018.942308,0.200590334,0.008497574,0.880299369,0.254373449
53033021600,1,2018.942308,0.036399975,0.001288866,0.525361191,0.137122152
53033021600,0,2018.961538,0.233211122,0.01538943,0.855567082,0.241300631
53033021600,1,2018.961538,0.043781837,0.002348343,0.471301319,0.123893417
53033021600,0,2018.980769,0.279578001,0.024871123,0.855275685,0.237786222
53033021600,1,2018.980769,0.055197618,0.003826787,0.470690181,0.123456227
53033021600,0,2019,0.352591585,0.039592609,0.878059391,0.241360537
53033021600,1,2019,0.075776475,0.006171434,0.520014333,0.135765071
53033021600,0,2019.019231,0.456030199,0.070993854,0.901995312,0.238077139
53033021600,1,2019.019231,0.112063572,0.011380268,0.580664604,0.151196005
53033021600,0,2019.038462,0.550808054,0.124250191,0.91383004,0.221621948
53033021600,1,2019.038462,0.15583295,0.020924053,0.614731626,0.158519973
53033021600,0,2019.057692,0.61992832,0.188253592,0.919863199,0.201052737
53033021600,1,2019.057692,0.197141561,0.033754526,0.63329863,0.160264241
53033021600,0,2019.076923,0.69443508,0.280683137,0.929791683,0.17475273
53033021600,1,2019.076923,0.254916033,0.055510341,0.665854623,0.163260036
53033021600,0,2019.096154,0.763279504,0.382768889,0.94373702,0.148969791
53033021600,1,2019.096154,0.326785999,0.085411077,0.716261766,0.169044178
53033021600,0,2019.115385,0.827298501,0.421257548,0.96927281,0.145583229
53033021600,1,2019.115385,0.418995523,0.098749347,0.826064081,0.199452298
53033021600,0,2019.134615,0.839857917,0.384961531,0.9777637,0.158295331
53033021600,1,2019.134615,0.441191493,0.086084311,0.868802673,0.219049888
53033021600,0,2019.153846,0.801926907,0.304760195,0.973971309,0.181113816
53033021600,1,2019.153846,0.378688691,0.061876527,0.849309214,0.220962035
53033021600,0,2019.173077,0.67986647,0.185723758,0.951893979,0.213315383
53033021600,1,2019.173077,0.242258541,0.033170724,0.748828049,0.195983171
53033021600,0,2019.192308,0.493878365,0.085508561,0.910642237,0.235612409
53033021600,1,2019.192308,0.128085874,0.013866782,0.605644761,0.157677567
53033021600,0,2019.211538,0.294304531,0.027572451,0.859925708,0.238675094
53033021600,1,2019.211538,0.059074298,0.004246238,0.480550468,0.12587853
53033021600,0,2019.230769,0.150952133,0.007021758,0.817333883,0.226955776
53033021600,1,2019.230769,0.026067515,0.001062512,0.40269476,0.107828657
53033021600,0,2019.25,0.073486236,0.001496002,0.807838928,0.219020205
53033021600,1,2019.25,0.011799486,0.000225332,0.387764201,0.106042824
53033021600,0,2019.269231,0.034794235,0.000246989,0.840463996,0.222922905
53033021600,1,2019.269231,0.0053976,3.72E-05,0.442469397,0.118972513
53033021600,0,2019.288462,0.016830888,3.43E-05,0.895310996,0.236371399
53033021600,1,2019.288462,0.002570542,5.17E-06,0.562987038,0.1417397
53033021600,0,2019.307692,0.008188101,3.96E-06,0.945243194,0.254479456
53033021600,1,2019.307692,0.001241304,5.95E-07,0.722244937,0.169426513
53033021600,0,2019.326923,0.003988015,3.70E-07,0.977517949,0.274824474
53033021600,1,2019.326923,0.000602413,5.56E-08,0.867536912,0.19942678
53033021600,0,2019.346154,0.001927013,2.75E-08,0.992707784,0.295327618
53033021600,1,2019.346154,0.000290576,4.13E-09,0.95349871,0.229310383
53033021600,0,2019.365385,0.000929144,1.60E-09,0.99816193,0.315386298
53033021600,1,2019.365385,0.000139988,2.41E-10,0.987921813,0.258172124
53033021600,0,2019.384615,0.0004483,7.24E-11,0.999641881,0.334330796
53033021600,1,2019.384615,6.75E-05,1.09E-11,0.997627094,0.285116442
53033023500,0,2018.846154,0.01009146,4.46E-06,0.958959584,0.267271334
53033023500,1,2018.846154,0.001532346,6.71E-07,0.778737702,0.181903279
53033023500,0,2018.865385,0.024799833,4.21E-05,0.939006178,0.264433026
53033023500,1,2018.865385,0.003813812,6.33E-06,0.698703509,0.16856741
53033023500,0,2018.884615,0.066046806,0.000369531,0.931272824,0.272936268
53033023500,1,2018.884615,0.010533952,5.56E-05,0.671183036,0.16681714
53033023500,0,2018.903846,0.163386872,0.00262261,0.935584111,0.28588244
53033023500,1,2018.903846,0.028560897,0.000395425,0.686327677,0.175727668
53033023500,0,2018.923077,0.255497893,0.009384979,0.925623229,0.279037521
53033023500,1,2018.923077,0.049125722,0.001423107,0.652172278,0.16985448
53033023500,0,2018.942308,0.233850371,0.012858212,0.877440793,0.25195153
53033023500,1,2018.942308,0.043931618,0.001955573,0.518916106,0.135723902
53033023500,0,2018.961538,0.183455695,0.012561668,0.798852344,0.219374841
53033023500,1,2018.961538,0.032716651,0.001910022,0.374350727,0.100317675
53033023500,0,2018.980769,0.154323208,0.012855243,0.719040246,0.19189685
53033023500,1,2018.980769,0.026737488,0.00195512,0.278279835,0.076456145
53033023500,0,2019,0.161801656,0.017170958,0.680961127,0.1790612
53033023500,1,2019,0.028239665,0.002621032,0.243339562,0.066734036
53033023500,0,2019.019231,0.228215211,0.032980318,0.719532356,0.186594505
53033023500,1,2019.019231,0.042618408,0.005103858,0.278780014,0.074079985
53033023500,0,2019.038462,0.383423783,0.084450621,0.807502937,0.198128471
53033023500,1,2019.038462,0.085602998,0.013686617,0.387236718,0.098862835
53033023500,0,2019.057692,0.621285023,0.224487775,0.902933408,0.183585791
53033023500,1,2019.057692,0.198055154,0.04173948,0.583515247,0.143684647
53033023500,0,2019.076923,0.818113273,0.458138164,0.959905319,0.132594342
53033023500,1,2019.076923,0.403744465,0.112886185,0.782847202,0.180790772
53033023500,0,2019.096154,0.896042225,0.594574878,0.980652277,0.101904405
53033023500,1,2019.096154,0.564759926,0.180835512,0.884141879,0.191419789
53033023500,0,2019.115385,0.909341686,0.590101427,0.985901148,0.104716297
53033023500,1,2019.115385,0.601597684,0.178105592,0.913258726,0.202198519
53033023500,0,2019.134615,0.873541131,0.444543946,0.983515031,0.143046701
53033023500,1,2019.134615,0.509783301,0.107495238,0.899847289,0.22263065
53033023500,0,2019.153846,0.776724386,0.244351434,0.973993585,0.200541188
53033023500,1,2019.153846,0.343706386,0.046395167,0.849431419,0.226987118
53033023500,0,2019.173077,0.604552234,0.103526711,0.952951145,0.246109957
53033023500,1,2019.173077,0.187090129,0.01707545,0.753177386,0.202205888
53033023500,0,2019.192308,0.382582172,0.03501407,0.913728708,0.259784618
53033023500,1,2019.192308,0.085325156,0.005427874,0.614778868,0.161402733
53033023500,0,2019.211538,0.217926389,0.010641598,0.87843686,0.253045652
53033023500,1,2019.211538,0.040260515,0.001615087,0.521281241,0.136236174
53033023500,0,2019.230769,0.12151354,0.003077388,0.861215112,0.243952208
53033023500,1,2019.230769,0.020398711,0.000464045,0.48322976,0.126807627
53033023500,0,2019.25,0.069560095,0.000835936,0.869957205,0.242281244
53033023500,1,2019.25,0.011129489,0.000125815,0.502008579,0.130715963
53033023500,0,2019.269231,0.041906515,0.000204046,0.903750984,0.251536566
53033023500,1,2019.269231,0.006541647,3.07E-05,0.585892771,0.14727391
53033023500,0,2019.288462,0.026809983,4.54E-05,0.943639737,0.268621712
53033023500,1,2019.288462,0.004130144,6.83E-06,0.716122605,0.172583016
53033023500,0,2019.307692,0.018071548,9.18E-06,0.973676161,0.289791591
53033023500,1,2019.307692,0.00276298,1.38E-06,0.847853245,0.202839492
53033023500,0,2019.326923,0.012642045,1.66E-06,0.990005778,0.312007009
53033023500,1,2019.326923,0.001923845,2.50E-07,0.937197275,0.234666565
53033023500,0,2019.346154,0.009010113,2.60E-07,0.996870412,0.3334005
53033023500,1,2019.346154,0.001366881,3.92E-08,0.979584824,0.265695783
53033023500,0,2019.365385,0.006487312,3.45E-08,0.999195399,0.353259711
53033023500,1,2019.365385,0.000982038,5.19E-09,0.994682574,0.294780906
53033023500,0,2019.384615,0.004683049,3.76E-09,0.999831022,0.371159876
53033023500,1,2019.384615,0.000707821,5.65E-10,0.998879208,0.321161346
53033028700,0,2018.846154,0.554277184,0.000179478,0.999884249,0.409269245
53033028700,1,2018.846154,0.157688078,2.70E-05,0.999231552,0.392768282
53033028700,0,2018.865385,0.374963373,0.000423958,0.998825496,0.388623684
53033028700,1,2018.865385,0.082831633,6.39E-05,0.992249277,0.345443466
53033028700,0,2018.884615,0.197154256,0.000655195,0.989264485,0.347073631
53033028700,1,2018.884615,0.035651019,9.87E-05,0.932762291,0.265400408
53033028700,0,2018.903846,0.087479201,0.000688461,0.9303625,0.276036726
53033028700,1,2018.903846,0.014226656,0.000103696,0.667932995,0.167466147
53033028700,0,2018.923077,0.045402106,0.000646756,0.77777747,0.204778053
53033028700,1,2018.923077,0.007109205,9.74E-05,0.345105575,0.098096031
53033028700,0,2018.942308,0.035644599,0.000674954,0.669451311,0.172686918
53033028700,1,2018.942308,0.005533635,0.000101657,0.233673792,0.073187176
53033028700,0,2018.961538,0.032123957,0.000692468,0.614140178,0.15833125
53033028700,1,2018.961538,0.004971742,0.000104299,0.193307739,0.063219742
53033028700,0,2018.980769,0.034389638,0.000826785,0.605465928,0.156465374
53033028700,1,2018.980769,0.005332946,0.00012455,0.187678694,0.061209395
53033028700,0,2019,0.041237584,0.001211023,0.604343466,0.156838399
53033028700,1,2019,0.006433435,0.0001825,0.186957316,0.059793363
53033028700,0,2019.019231,0.058451841,0.002430701,0.612895442,0.160180561
53033028700,1,2019.019231,0.009259326,0.00036671,0.192465413,0.059044751
53033028700,0,2019.038462,0.113177263,0.007902183,0.671761211,0.177847106
53033028700,1,2019.038462,0.018850434,0.00119779,0.235512625,0.066804743
53033028700,0,2019.057692,0.277882744,0.039935578,0.780818884,0.204471431
53033028700,1,2019.057692,0.054759505,0.006223184,0.349086448,0.091658597
53033028700,0,2019.076923,0.531499669,0.166471759,0.865728918,0.190031798
53033028700,1,2019.076923,0.145873794,0.029178918,0.492640328,0.122279344
53033028700,0,2019.096154,0.693237449,0.349318884,0.904915579,0.146989298
53033028700,1,2019.096154,0.253845686,0.074696881,0.58921387,0.135628025
53033028700,0,2019.115385,0.614838127,0.278792715,0.868331671,0.156457866
53033028700,1,2019.115385,0.193752416,0.054894477,0.498675983,0.116477424
53033028700,0,2019.134615,0.347126624,0.086557595,0.749050933,0.178681012
53033028700,1,2019.134615,0.074111133,0.014034284,0.310512584,0.078613684
53033028700,0,2019.153846,0.124739766,0.013671244,0.594556272,0.154585487
53033028700,1,2019.153846,0.021004509,0.002078081,0.181142235,0.050879285
53033028700,0,2019.173077,0.040556789,0.001851032,0.490957792,0.128790523
53033028700,1,2019.173077,0.006323437,0.00027862,0.126977924,0.04179764
53033028700,0,2019.192308,0.01753926,0.000319699,0.499454526,0.130388632
53033028700,1,2019.192308,0.002680367,4.81E-05,0.130762329,0.049022373
53033028700,0,2019.211538,0.009684877,6.75E-05,0.586478897,0.148220943
53033028700,1,2019.211538,0.001470096,1.02E-05,0.176124039,0.066595706
53033028700,0,2019.230769,0.006470525,1.62E-05,0.72368534,0.176360384
53033028700,1,2019.230769,0.000979483,2.44E-06,0.283002751,0.09334909
53033028700,0,2019.25,0.005036316,4.12E-06,0.861602378,0.21164545
53033028700,1,2019.25,0.000761445,6.20E-07,0.484020792,0.128823546
53033028700,0,2019.269231,0.004512665,1.07E-06,0.950488739,0.25130014
53033028700,1,2019.269231,0.000681969,1.61E-07,0.743075025,0.171594473
53033028700,0,2019.288462,0.004280678,2.55E-07,0.986416235,0.289613397
53033028700,1,2019.288462,0.000646783,3.84E-08,0.916237831,0.216345097
53033028700,0,2019.307692,0.004223622,5.31E-08,0.997065697,0.324623612
53033028700,1,2019.307692,0.000638131,7.99E-09,0.980834819,0.259952386
53033028700,0,2019.326923,0.00426611,9.36E-09,0.999492186,0.355036352
53033028700,1,2019.326923,0.000644574,1.41E-09,0.996637637,0.299784553
53033028700,0,2019.346154,0.004395756,1.35E-09,0.999930897,0.380852699
53033028700,1,2019.346154,0.000664235,2.04E-10,0.999541282,0.334855892
53033028700,0,2019.365385,0.004546974,1.56E-10,0.999992563,0.401993911
53033028700,1,2019.365385,0.000687174,2.35E-11,0.999950613,0.364363035
53033028700,0,2019.384615,0.004710393,1.42E-11,0.999999372,0.41907167
53033028700,1,2019.384615,0.000711971,2.13E-12,0.999995829,0.388615401
53033031100,0,2018.846154,0.08721817,0.000177551,0.98095745,0.322725283
53033031100,1,2018.846154,0.01418081,2.67E-05,0.885862486,0.230440016
53033031100,0,2018.865385,0.077400292,0.000346347,0.953158552,0.290785395
53033031100,1,2018.865385,0.012472187,5.21E-05,0.754068878,0.187647368
53033031100,0,2018.884615,0.05831358,0.000398049,0.906057926,0.256974375
53033031100,1,2018.884615,0.009236287,5.99E-05,0.592406863,0.149350584
53033031100,0,2018.903846,0.038627929,0.00030543,0.841071678,0.22427622
53033031100,1,2018.903846,0.006012494,4.59E-05,0.44367036,0.119065081
53033031100,0,2018.923077,0.027594316,0.00022431,0.782352588,0.201729532
53033031100,1,2018.923077,0.004253873,3.37E-05,0.351341103,0.101192075
53033031100,0,2018.942308,0.025276283,0.000207967,0.764019409,0.195659801
53033031100,1,2018.942308,0.00388869,3.13E-05,0.327874788,0.0966162
53033031100,0,2018.961538,0.022402484,0.000194301,0.730178844,0.185497135
53033031100,1,2018.961538,0.003437987,2.92E-05,0.289633493,0.088907357
53033031100,0,2018.980769,0.018740437,0.000185197,0.66352329,0.167779039
53033031100,1,2018.980769,0.002866901,2.79E-05,0.229059664,0.075875574
53033031100,0,2019,0.016013672,0.000197653,0.572933298,0.146502917
53033031100,1,2019,0.00244401,2.97E-05,0.168159608,0.060960831
53033031100,0,2019.019231,0.017316743,0.000292145,0.515497449,0.133938828
53033031100,1,2019.019231,0.002645854,4.39E-05,0.13817834,0.05147188
53033031100,0,2019.038462,0.032076504,0.000798332,0.579149135,0.149839635
53033031100,1,2019.038462,0.004964191,0.000120159,0.171742394,0.057160955
53033031100,0,2019.057692,0.087683578,0.003441741,0.72807053,0.194330519
53033031100,1,2019.057692,0.01426257,0.000519319,0.28740912,0.081752747
53033031100,0,2019.076923,0.25345694,0.017190866,0.868348634,0.246309632
53033031100,1,2019.076923,0.048625542,0.00262553,0.498310978,0.130598494
53033031100,0,2019.096154,0.501830918,0.060584407,0.940291669,0.260244521
53033031100,1,2019.096154,0.131680717,0.00961475,0.703347104,0.187389904
53033031100,0,2019.115385,0.633390391,0.095990122,0.965677778,0.255418931
53033031100,1,2019.115385,0.206408813,0.015736057,0.808978024,0.222433089
53033031100,0,2019.134615,0.676122993,0.097225891,0.975905336,0.25967042
53033031100,1,2019.134615,0.239124034,0.015958795,0.85907147,0.242637047
53033031100,0,2019.153846,0.588299483,0.055405034,0.972103309,0.280566038
53033031100,1,2019.153846,0.177036026,0.00875562,0.839853059,0.236084129
53033031100,0,2019.173077,0.433246196,0.023551104,0.96040232,0.293869287
53033031100,1,2019.173077,0.103204202,0.003619405,0.784933571,0.213645412
53033031100,0,2019.192308,0.308418222,0.010219971,0.950699093,0.295871339
53033031100,1,2019.192308,0.06291297,0.001552904,0.74368147,0.197025346
53033031100,0,2019.211538,0.222210354,0.004814652,0.944110379,0.29310968
53033031100,1,2019.211538,0.0412361,0.000728273,0.717623953,0.186451616
53033031100,0,2019.230769,0.168063811,0.002478041,0.942694375,0.291185288
53033031100,1,2019.230769,0.029514605,0.000374099,0.712212607,0.18266594
53033031100,0,2019.25,0.127732942,0.001260148,0.944508195,0.290199511
53033031100,1,2019.25,0.021569843,0.000190033,0.719157733,0.182361836
53033031100,0,2019.269231,0.100489674,0.000615205,0.953066755,0.294156784
53033031100,1,2019.269231,0.016540006,9.27E-05,0.753416075,0.189469434
53033031100,0,2019.288462,0.071625878,0.000237851,0.961633895,0.297142069
53033031100,1,2019.288462,0.011481418,3.58E-05,0.79043735,0.196789185
53033031100,0,2019.307692,0.048110847,7.49E-05,0.971586884,0.301676512
53033031100,1,2019.307692,0.007551416,1.13E-05,0.837309143,0.207174891
53033031100,0,2019.326923,0.031252582,1.89E-05,0.982218626,0.309661747
53033031100,1,2019.326923,0.004833203,2.84E-06,0.892647418,0.222495479
53033031100,0,2019.346154,0.020287052,3.74E-06,0.991374178,0.3224746
53033031100,1,2019.346154,0.00310765,5.63E-07,0.945362694,0.244004544
53033031100,0,2019.365385,0.013175808,5.81E-07,0.996762388,0.337975347
53033031100,1,2019.365385,0.002005992,8.74E-08,0.978881766,0.268807521
53033031100,0,2019.384615,0.008508978,7.00E-08,0.999053618,0.354183437
53033031100,1,2019.384615,0.001290303,1.05E-08,0.993747913,0.294240758
53033032211,0,2018.846154,0.021129838,2.93E-05,0.941028517,0.263614916
53033032211,1,2018.846154,0.003239111,4.40E-06,0.706181688,0.169502014
53033032211,0,2018.865385,0.031885216,0.000140979,0.885139731,0.239479957
53033032211,1,2018.865385,0.004933765,2.12E-05,0.537197401,0.137379035
53033032211,0,2018.884615,0.050743127,0.000528859,0.843945317,0.228326583
53033032211,1,2018.884615,0.007983187,7.96E-05,0.448913291,0.119789846
53033032211,0,2018.903846,0.082396983,0.001617595,0.832856238,0.229158949
53033032211,1,2018.903846,0.013337938,0.000243721,0.428752404,0.1148886
53033032211,0,2018.923077,0.109013134,0.003300416,0.819030897,0.226224802
53033032211,1,2018.923077,0.018086099,0.00049799,0.405362417,0.109142448
53033032211,0,2018.942308,0.105923909,0.003977605,0.778681509,0.211642802
53033032211,1,2018.942308,0.017522888,0.000600552,0.346371427,0.095365187
53033032211,0,2018.961538,0.104624615,0.004685601,0.743803103,0.200044215
53033032211,1,2018.961538,0.017286983,0.000707925,0.304223037,0.085109849
53033032211,0,2018.980769,0.118520808,0.006872789,0.723358264,0.193805684
53033032211,1,2018.980769,0.019840072,0.00104033,0.282533411,0.078993046
53033032211,0,2019,0.161681401,0.013863534,0.725876743,0.193906989
53033032211,1,2019,0.028215298,0.002110923,0.285118408,0.078003162
53033032211,0,2019.019231,0.273572652,0.040345215,0.771471175,0.201160293
53033032211,1,2019.019231,0.053653061,0.006285905,0.337082485,0.088543512
53033032211,0,2019.038462,0.501110907,0.148878772,0.85231197,0.191376127
53033032211,1,2019.038462,0.131351848,0.025646473,0.465005343,0.115858562
53033032211,0,2019.057692,0.756749194,0.430051613,0.927704859,0.13099772
53033032211,1,2019.057692,0.31895886,0.101995472,0.658937739,0.147289215
53033032211,0,2019.076923,0.905062229,0.715267503,0.973113344,0.067674529
53033032211,1,2019.076923,0.589351304,0.274482121,0.844878084,0.150785369
53033032211,0,2019.096154,0.934216596,0.773876814,0.983321065,0.055398618
53033032211,1,2019.096154,0.681319078,0.340099567,0.898709905,0.147787632
53033032211,0,2019.115385,0.901606056,0.665362653,0.976878174,0.082026683
53033032211,1,2019.115385,0.579738661,0.230377346,0.864133675,0.169542144
53033032211,0,2019.134615,0.769230224,0.380588076,0.947624319,0.150750711
53033032211,1,2019.134615,0.334137452,0.08463634,0.731534032,0.173908222
53033032211,0,2019.153846,0.51337207,0.129854361,0.88182786,0.2078584
53033032211,1,2019.153846,0.137051791,0.02195695,0.529237599,0.13431223
53033032211,0,2019.173077,0.274839535,0.031872641,0.813658667,0.21892892
53033032211,1,2019.173077,0.053977196,0.004927951,0.396813119,0.104388906
53033032211,0,2019.192308,0.117815675,0.00572901,0.756001361,0.204422277
53033032211,1,2019.192308,0.01970892,0.000866064,0.318234225,0.088067963
53033032211,0,2019.211538,0.052475795,0.000932669,0.766882249,0.202667429
53033032211,1,2019.211538,0.008268497,0.000140439,0.331338548,0.094482774
53033032211,0,2019.230769,0.025246606,0.000142934,0.824567918,0.214108521
53033032211,1,2019.230769,0.003884024,2.15E-05,0.414485988,0.114071724
53033032211,0,2019.25,0.013173653,2.09E-05,0.89513069,0.233541327
53033032211,1,2019.25,0.00200566,3.15E-06,0.562448382,0.141490762
53033032211,0,2019.269231,0.007363326,2.88E-06,0.950408847,0.256794634
53033032211,1,2019.269231,0.001115483,4.33E-07,0.742665192,0.173081094
53033032211,0,2019.288462,0.004363078,3.65E-07,0.981383942,0.281286085
53033032211,1,2019.288462,0.000659279,5.50E-08,0.8881204,0.206237955
53033032211,0,2019.307692,0.002706445,4.16E-08,0.994406731,0.305407078
53033032211,1,2019.307692,0.000408378,6.26E-09,0.963990314,0.239087602
53033032211,0,2019.326923,0.001739096,4.14E-09,0.998642566,0.32809776
53033032211,1,2019.326923,0.000262198,6.23E-10,0.991053304,0.270216765
53033032211,0,2019.346154,0.00114118,3.53E-10,0.999730526,0.348594385
53033032211,1,2019.346154,0.000171965,5.32E-11,0.998213004,0.298542914
53033032211,0,2019.365385,0.000755531,2.53E-11,0.999955949,0.366625829
53033032211,1,2019.365385,0.000113814,3.81E-12,0.999707499,0.32359657
53033032211,0,2019.384615,0.00049942,1.50E-12,0.999994048,0.382212175
53033032211,1,2019.384615,7.52E-05,2.25E-13,0.999960471,0.345321203
53033032800,0,2018.846154,0.067384026,0.00017007,0.968502209,0.303173316
53033032800,1,2018.846154,0.010760182,2.56E-05,0.822389486,0.205546216
53033032800,0,2018.865385,0.065524122,0.000285606,0.94517272,0.282282304
53033032800,1,2018.865385,0.010445675,4.30E-05,0.721920817,0.178532408
53033032800,0,2018.884615,0.06149714,0.000343297,0.926054574,0.26875911
53033032800,1,2018.884615,0.00976832,5.17E-05,0.6535049,0.162577121
53033032800,0,2018.903846,0.055268527,0.000339853,0.909772122,0.258209255
53033032800,1,2018.903846,0.008730219,5.12E-05,0.602949941,0.151412733
53033032800,0,2018.923077,0.042979966,0.000281124,0.877806972,0.239940467
53033032800,1,2018.923077,0.006715563,4.23E-05,0.519687031,0.134122176
53033032800,0,2018.942308,0.027960831,0.00020449,0.802046923,0.207856902
53033032800,1,2018.942308,0.004311749,3.08E-05,0.378988688,0.106798543
53033032800,0,2018.961538,0.018042783,0.000161485,0.676732832,0.170740555
53033032800,1,2018.961538,0.002758513,2.43E-05,0.239739119,0.078664043
53033032800,0,2018.980769,0.012953389,0.000155158,0.526367543,0.136001721
53033032800,1,2018.980769,0.001971752,2.33E-05,0.143414666,0.055205903
53033032800,0,2019,0.011469008,0.000198308,0.404586301,0.109824444
53033032800,1,2019,0.001743578,2.98E-05,0.092880486,0.039034847
53033032800,0,2019.019231,0.015011296,0.000399676,0.367705911,0.100865877
53033032800,1,2019.019231,0.002289051,6.01E-05,0.080582588,0.032321675
53033032800,0,2019.038462,0.033772117,0.001481389,0.451835391,0.119317087
53033032800,1,2019.038462,0.005234356,0.00022302,0.11051199,0.037583587
53033032800,0,2019.057692,0.105119651,0.008167635,0.626449678,0.16459422
53033032800,1,2019.057692,0.017376797,0.001236539,0.20178827,0.057915526
53033032800,0,2019.076923,0.311188169,0.046696906,0.806558599,0.211053921
53033032800,1,2019.076923,0.063680891,0.00731008,0.385968277,0.100711226
53033032800,0,2019.096154,0.499680421,0.117292232,0.882507558,0.212574988
